date,worth
2020-02-11,1.2598
2020-02-12,1.2631
2020-02-13,1.2618
2020-02-14,1.2612
2020-02-17,1.265
2020-02-18,1.2678
2020-02-19,1.2674
2020-02-20,1.2706
2020-02-21,1.2715
2020-02-24,1.2728
2020-02-25,1.2747
2020-02-26,1.2704
2020-02-27,1.2713
2020-02-28,1.2636
2020-03-02,1.2675
2020-03-03,1.2691
2020-03-04,1.2707
2020-03-05,1.2724
2020-03-06,1.2723
2020-03-09,1.2677
2020-03-10,1.2695
2020-03-11,1.2676
2020-03-12,1.2654
2020-03-13,1.263
2020-03-16,1.2574
2020-03-17,1.2568
2020-03-18,1.2557
2020-03-19,1.2563
2020-03-20,1.2591
2020-03-23,1.2553
2020-03-24,1.2585
2020-03-25,1.261
2020-03-26,1.2608
2020-03-27,1.2607
2020-03-30,1.259
2020-03-31,1.2592
2020-04-01,1.2582
2020-04-02,1.2611
2020-04-03,1.2598
2020-04-07,1.2644
2020-04-08,1.2644
2020-04-09,1.2663
2020-04-10,1.2648
2020-04-13,1.2637
2020-04-14,1.2664
2020-04-15,1.2656
2020-04-16,1.267
2020-04-17,1.2687
2020-04-20,1.2693
2020-04-21,1.2683
2020-04-22,1.2692
2020-04-23,1.2692
2020-04-24,1.2671
2020-04-27,1.2679
2020-04-28,1.2696
2020-04-29,1.2713
2020-04-30,1.2736
2020-05-06,1.2739
2020-05-07,1.2714
2020-05-08,1.2725
2020-05-11,1.2698
2020-05-12,1.2703
2020-05-13,1.2724
2020-05-14,1.2702
2020-05-15,1.271
2020-05-18,1.2698
