date,worth
2018-06-21,1.649
2018-06-22,1.65
2018-06-25,1.622
2018-06-26,1.603
2018-06-27,1.564
2018-06-28,1.548
2018-06-29,1.583
2018-06-30,1.583
2018-07-02,1.525
2018-07-03,1.524
2018-07-04,1.507
2018-07-05,1.511
2018-07-06,1.53
2018-07-09,1.576
2018-07-10,1.574
2018-07-11,1.551
2018-07-12,1.583
2018-07-13,1.587
2018-07-16,1.572
2018-07-17,1.56
2018-07-18,1.551
2018-07-19,1.559
2018-07-20,1.598
2018-07-23,1.614
2018-07-24,1.637
2018-07-25,1.635
2018-07-26,1.617
2018-07-27,1.615
2018-07-30,1.622
2018-07-31,1.624
2018-08-01,1.588
2018-08-02,1.552
2018-08-03,1.534
2018-08-06,1.529
2018-08-07,1.572
2018-08-08,1.549
2018-08-09,1.587
2018-08-10,1.586
2018-08-13,1.571
2018-08-14,1.563
2018-08-15,1.527
2018-08-16,1.524
2018-08-17,1.507
2018-08-20,1.53
2018-08-21,1.558
2018-08-22,1.555
2018-08-23,1.559
2018-08-24,1.566
2018-08-27,1.601
2018-08-28,1.595
2018-08-29,1.588
2018-08-30,1.572
2018-08-31,1.568
2018-09-03,1.563
2018-09-04,1.585
2018-09-05,1.548
2018-09-06,1.531
2018-09-07,1.542
2018-09-10,1.529
2018-09-11,1.522
2018-09-12,1.508
2018-09-13,1.526
2018-09-14,1.535
2018-09-17,1.522
2018-09-18,1.551
2018-09-19,1.572
2018-09-20,1.571
2018-09-21,1.625
2018-09-25,1.607
2018-09-26,1.627
2018-09-27,1.623
2018-09-28,1.641
2018-10-08,1.566
2018-10-09,1.569
2018-10-10,1.566
2018-10-11,1.509
2018-10-12,1.543
2018-10-15,1.522
2018-10-16,1.524
2018-10-17,1.532
2018-10-18,1.498
2018-10-19,1.546
2018-10-22,1.599
2018-10-23,1.553
2018-10-24,1.561
2018-10-25,1.565
2018-10-26,1.557
2018-10-29,1.505
2018-10-30,1.516
2018-10-31,1.536
2018-11-01,1.545
2018-11-02,1.595
2018-11-05,1.576
2018-11-06,1.566
2018-11-07,1.558
2018-11-08,1.561
2018-11-09,1.529
2018-11-12,1.535
2018-11-13,1.548
2018-11-14,1.529
2018-11-15,1.544
2018-11-16,1.547
2018-11-19,1.566
2018-11-20,1.537
2018-11-21,1.539
2018-11-22,1.532
2018-11-23,1.51
2018-11-26,1.512
2018-11-27,1.505
2018-11-28,1.524
2018-11-29,1.51
2018-11-30,1.526
2018-12-03,1.566
2018-12-04,1.566
2018-12-05,1.558
2018-12-06,1.528
2018-12-07,1.526
2018-12-10,1.509
2018-12-11,1.516
2018-12-12,1.523
2018-12-13,1.548
2018-12-14,1.528
2018-12-17,1.528
2018-12-18,1.51
2018-12-19,1.493
2018-12-20,1.473
2018-12-21,1.454
2018-12-24,1.453
2018-12-25,1.446
2018-12-26,1.437
2018-12-27,1.434
2018-12-28,1.447
2018-12-31,1.447
2019-01-02,1.431
2019-01-03,1.434
2019-01-04,1.46
2019-01-07,1.46
2019-01-08,1.455
2019-01-09,1.475
2019-01-10,1.476
2019-01-11,1.49
2019-01-14,1.476
2019-01-15,1.508
2019-01-16,1.511
2019-01-17,1.505
2019-01-18,1.535
2019-01-21,1.544
2019-01-22,1.525
2019-01-23,1.523
2019-01-24,1.533
2019-01-25,1.552
2019-01-28,1.552
2019-01-29,1.566
2019-01-30,1.556
2019-01-31,1.587
2019-02-01,1.596
2019-02-11,1.614
2019-02-12,1.614
2019-02-13,1.641
2019-02-14,1.64
2019-02-15,1.603
2019-02-18,1.642
2019-02-19,1.639
2019-02-20,1.646
2019-02-21,1.638
2019-02-22,1.663
2019-02-25,1.763
2019-02-26,1.725
2019-02-27,1.732
2019-02-28,1.731
2019-03-01,1.78
2019-03-04,1.793
2019-03-05,1.791
2019-03-06,1.797
2019-03-07,1.762
2019-03-08,1.703
2019-03-11,1.718
2019-03-12,1.723
2019-03-13,1.726
2019-03-14,1.731
2019-03-15,1.749
2019-03-18,1.794
2019-03-19,1.782
2019-03-20,1.785
2019-03-21,1.777
2019-03-22,1.774
2019-03-25,1.724
2019-03-26,1.72
2019-03-27,1.743
2019-03-28,1.74
2019-03-29,1.804
2019-04-01,1.837
2019-04-02,1.833
2019-04-03,1.849
2019-04-04,1.87
2019-04-08,1.877
2019-04-09,1.892
2019-04-10,1.902
2019-04-11,1.867
2019-04-12,1.86
2019-04-15,1.867
2019-04-16,1.926
2019-04-17,1.921
2019-04-18,1.914
2019-04-19,1.943
2019-04-22,1.893
2019-04-23,1.9
2019-04-24,1.896
2019-04-25,1.868
2019-04-26,1.845
2019-04-29,1.878
2019-04-30,1.878
2019-05-06,1.789
2019-05-07,1.797
2019-05-08,1.767
2019-05-09,1.731
2019-05-10,1.79
2019-05-13,1.763
2019-05-14,1.753
2019-05-15,1.795
2019-05-16,1.798
2019-05-17,1.764
2019-05-20,1.752
2019-05-21,1.766
2019-05-22,1.756
2019-05-23,1.73
2019-05-24,1.743
2019-05-27,1.755
2019-05-28,1.772
2019-05-29,1.774
2019-05-30,1.766
2019-05-31,1.757
2019-06-03,1.765
2019-06-04,1.75
2019-06-05,1.752
2019-06-06,1.745
2019-06-10,1.77
2019-06-11,1.816
2019-06-12,1.804
2019-06-13,1.801
2019-06-14,1.794
2019-06-17,1.796
2019-06-18,1.804
2019-06-19,1.832
2019-06-20,1.891
2019-06-21,1.885
2019-06-24,1.892
2019-06-25,1.865
2019-06-26,1.863
2019-06-27,1.886
2019-06-28,1.885
2019-06-30,1.885
2019-07-01,1.934
2019-07-02,1.933
2019-07-03,1.914
2019-07-04,1.909
2019-07-05,1.922
2019-07-08,1.886
2019-07-09,1.876
2019-07-10,1.876
2019-07-11,1.881
2019-07-12,1.898
2019-07-15,1.896
2019-07-16,1.883
2019-07-17,1.877
2019-07-18,1.869
2019-07-19,1.891
2019-07-22,1.925
2019-07-23,1.92
2019-07-24,1.933
2019-07-25,1.953
2019-07-26,1.955
2019-07-29,1.953
2019-07-30,1.963
2019-07-31,1.942
2019-08-01,1.924
2019-08-02,1.899
2019-08-05,1.865
2019-08-06,1.853
2019-08-07,1.844
2019-08-08,1.88
2019-08-09,1.868
2019-08-12,1.904
2019-08-13,1.886
2019-08-14,1.894
2019-08-15,1.901
2019-08-16,1.906
2019-08-19,1.935
2019-08-20,1.936
2019-08-21,1.933
2019-08-22,1.939
2019-08-23,1.959
2019-08-26,1.923
2019-08-27,1.94
2019-08-28,1.931
2019-08-29,1.921
2019-08-30,1.935
2019-09-02,1.95
2019-09-03,1.952
2019-09-04,1.971
2019-09-05,1.987
2019-09-06,2.003
2019-09-09,2.002
2019-09-10,1.995
2019-09-11,1.981
2019-09-12,2.006
2019-09-16,1.994
2019-09-17,1.967
2019-09-18,1.982
2019-09-19,1.982
2019-09-20,1.988
2019-09-23,1.966
2019-09-24,1.973
2019-09-25,1.967
2019-09-26,1.966
2019-09-27,1.966
2019-09-30,1.949
2019-10-08,1.967
2019-10-09,1.967
2019-10-10,1.974
2019-10-11,2
2019-10-14,2.02
2019-10-15,2.021
2019-10-16,2.013
2019-10-17,2.017
2019-10-18,1.988
2019-10-21,1.998
2019-10-22,2.002
2019-10-23,1.991
2019-10-24,1.993
2019-10-25,1.996
2019-10-28,2.003
2019-10-29,2.002
2019-10-30,1.993
2019-10-31,1.994
2019-11-01,2.031
2019-11-04,2.044
2019-11-05,2.055
2019-11-06,2.053
2019-11-07,2.053
2019-11-08,2.047
2019-11-11,2.014
2019-11-12,2.013
2019-11-13,2.008
2019-11-14,2.007
2019-11-15,2.002
2019-11-18,2.026
2019-11-19,2.038
2019-11-20,2.016
2019-11-21,2.002
2019-11-22,1.982
2019-11-25,1.998
2019-11-26,1.997
2019-11-27,1.994
2019-11-28,1.988
2019-11-29,1.966
2019-12-02,1.968
2019-12-03,1.976
2019-12-04,1.974
2019-12-05,1.984
2019-12-06,1.997
2019-12-09,1.998
2019-12-10,2
2019-12-11,2.005
2019-12-12,2.001
2019-12-13,2.041
2019-12-16,2.039
2019-12-17,2.063
2019-12-18,2.06
2019-12-19,2.059
2019-12-20,2.057
2019-12-23,2.039
2019-12-24,2.045
2019-12-25,2.037
2019-12-26,2.055
2019-12-27,2.059
2019-12-30,2.086
2019-12-31,2.088
2020-01-02,2.109
2020-01-03,2.099
2020-01-06,2.083
2020-01-07,2.098
2020-01-08,2.079
2020-01-09,2.103
2020-01-10,2.103
2020-01-13,2.122
2020-01-14,2.116
2020-01-15,2.102
2020-01-16,2.093
2020-01-17,2.101
2020-01-20,2.11
2020-01-21,2.071
2020-01-22,2.079
2020-01-23,2.025
2020-02-03,1.881
